name,lat,lon,bench-closest,bench-near,restaurant-closest,restaurant-near,bicycle_parking-closest,bicycle_parking-near,fast_food-closest,fast_food-near,waste_basket-closest,waste_basket-near,cafe-closest,cafe-near,post_box-closest,post_box-near,toilets-closest,toilets-near,bank-closest,bank-near,drinking_water-closest,drinking_water-near,pharmacy-closest,pharmacy-near,parking-closest,parking-near,parking_entrance-closest,parking_entrance-near,dentist-closest,dentist-near,fuel-closest,fuel-near,bicycle_rental-closest,bicycle_rental-near,pub-closest,pub-near,post_office-closest,post_office-near,bar-closest,bar-near,recycling-closest,recycling-near,vending_machine-closest,vending_machine-near,car_sharing-closest,car_sharing-near,clinic-closest,clinic-near,place_of_worship-closest,place_of_worship-near,atm-closest,atm-near,waste_disposal-closest,waste_disposal-near,ice_cream-closest,ice_cream-near,library-closest,library-near,charging_station-closest,charging_station-near,fountain-closest,fountain-near,theatre-closest,theatre-near,car_rental-closest,car_rental-near
Holiday Inn & Suites North Vancouver,49.3128618,-123.0266366,1.7057634836337319,0.0,0.7306913347288504,0.0,0.5697652981672299,0.0,0.9165586591441708,0.0,0.36684717725397303,4.0,0.907929706848679,0.0,0.613875681609858,0.0,1.6828638952566022,0.0,0.9290394020278587,0.0,0.6826005098431197,0.0,1.1764985709224292,0.0,0.5703950106285963,0.0,3.6768460632596804,0.0,3.6487785812120657,0.0,0.9602519395168991,0.0,4.25914644288326,0.0,0.04594750474888413,1.0,0.8681138779336567,0.0,0.6186285526806989,0.0,0.5150178621065243,0.0,5.346014650988297,0.0,3.589258842412737,0.0,5.372301560632107,0.0,5.241157777214371,0.0,3.7999751066367633,0.0,5.237495610300739,0.0,2.9305119001048774,0.0,2.757094001210491,0.0,3.1880746519182965,0.0,3.4792486775611335,0.0,0.5863494619257897,0.0,6.789704348427923,0.0
Steveston Hotel,49.1253366,-123.1859397,0.461382917715467,7.0,0.04326105761985188,19.0,0.4654902794326608,1.0,0.1485146429923765,5.0,0.14454384533767162,2.0,0.08698645385822909,7.0,0.22095073406338242,2.0,0.464301983577697,1.0,0.21937959550219052,2.0,0.03105202752738402,3.0,0.251523487740981,3.0,0.43745809598673047,1.0,5.6169829569480125,0.0,2.156815665856393,0.0,3.9350409201149077,0.0,8.68108550653443,0.0,0.034349790174900655,3.0,0.2235740579400102,2.0,0.2633560701102921,1.0,7.633134923140076,0.0,0.28160195735426347,1.0,5.636288517822379,0.0,0.20917878382822833,1.0,0.24582462634061894,1.0,6.208792741560121,0.0,15.765333884092298,0.0,5.008046328320295,0.0,0.5500319342565797,0.0,5.4949883120414,0.0,6.413892581227233,0.0,8.590380099162013,0.0,7.569237844979937,0.0
Le Soleil Hotel and Suites,49.2852213,-123.1181515,0.11494642516884919,43.0,0.008804744673477366,65.0,0.04565227397910446,79.0,0.06923735953315636,50.0,0.11142778060628417,47.0,0.037601945191338026,68.0,0.08220074823239269,36.0,0.20449661166247243,3.0,0.08974033767319359,19.0,0.21682543174836913,4.0,0.20150828466201523,5.0,0.05033699752200891,5.0,0.4642047286605975,2.0,0.2616874406135639,2.0,1.0405766851065141,0.0,0.14205069326099873,11.0,0.0260121994557243,6.0,0.12934088112748532,4.0,0.15901793185538168,5.0,0.5632025866178998,0.0,0.5763571639459982,0.0,0.3734068966268213,8.0,0.6674295440997366,0.0,0.599286928691791,0.0,0.26461116018992276,4.0,0.9923461494196677,0.0,0.322083063760915,3.0,1.3952681651174113,0.0,0.508357602218979,0.0,0.1670347392829542,2.0,0.5748383659300714,0.0,0.3232876944170107,4.0
YWCA,49.2854471,-123.1177504,0.07964292651966912,42.0,0.040581198849566714,59.0,0.06499747690151239,77.0,0.03562362524113261,46.0,0.09425919795757204,46.0,0.06609344031273098,68.0,0.09178508038052159,35.0,0.2246162325263419,3.0,0.07611154653811736,18.0,0.23718121133849143,4.0,0.21309772775922123,5.0,0.029034433222353957,5.0,0.4259629284439628,2.0,0.27364485943895,1.0,1.0160953883474162,0.0,0.10369848975989152,11.0,0.06329138791037124,7.0,0.12748207052479738,4.0,0.19005249052743087,6.0,0.5888518529343729,0.0,0.6060411373459078,0.0,0.35961324893972624,8.0,0.6824099839940786,0.0,0.6191010164126222,0.0,0.278669260076922,4.0,0.9834857800431656,0.0,0.287190685989204,2.0,1.3765597966875265,0.0,0.5054324796407252,0.0,0.1891765293892998,2.0,0.609050543153743,0.0,0.3227420203310364,4.0
Rosedale on Robson,49.2783489,-123.1162229,0.15351770280447832,44.0,0.03432066505924695,57.0,0.0812405672274403,78.0,0.04114736092490448,34.0,0.06142511448839669,26.0,0.03964482937790757,31.0,0.0839371931307445,20.0,0.24956044156203405,2.0,0.28062651683635476,7.0,0.44286677399717034,2.0,0.06006084286675582,4.0,0.09066199018571244,4.0,0.1925396978666784,5.0,0.28747835725871584,5.0,1.6220773304220297,0.0,0.14577680648968022,13.0,0.17100248421899555,8.0,0.05761376616819741,3.0,0.27302873209613365,6.0,0.24285294503482927,1.0,0.2476656295344381,5.0,0.13042704211538264,20.0,0.3800699972673423,3.0,0.1779441551468529,1.0,0.19045240508940126,4.0,0.703460872845273,0.0,0.4364619454949726,1.0,1.2142461855588647,0.0,0.2537127941020222,3.0,0.2816603636415816,1.0,0.18340733293102407,6.0,0.34078965552224355,1.0
Century Plaza Hotel and Spa,49.280788,-123.1270458,0.0472189157573894,63.0,0.1027467487887702,82.0,0.0379746247575359,121.0,0.11087685555455055,58.0,0.020917800200685573,50.0,0.019624179869503107,41.0,0.06611036267286971,24.0,0.2869590068858261,4.0,0.15034304286035075,2.0,0.22583829123131824,5.0,0.1967922626655662,4.0,0.32769337280653626,1.0,0.05413971552931842,11.0,0.11487831394490465,4.0,0.9848836332986675,0.0,0.10096700051317654,10.0,0.15626435535071778,10.0,0.3119321155326002,2.0,0.2717307891363402,12.0,0.6017873808509053,0.0,0.4099919359272121,2.0,0.11786618455483722,15.0,0.27572188703112543,4.0,0.2513327706958951,2.0,0.33485240872815086,3.0,1.4619590179990058,0.0,0.47778872986116105,1.0,1.2820749589950189,0.0,0.29038482695443185,1.0,0.07183920979089245,3.0,0.43890345129765057,2.0,0.3779048748929307,4.0
YMCA,49.2818468,-123.1254642,0.1258602248913971,58.0,0.08868618362496812,83.0,0.014112802590688226,105.0,0.10007758720092054,51.0,0.056855332148251586,62.0,0.05887370176564352,44.0,0.1248497884749065,27.0,0.2797481796061773,4.0,0.19015711721224166,6.0,0.2808850726179473,6.0,0.2981878725957394,5.0,0.4757764776000841,1.0,0.10077123458007532,10.0,0.20050924784756868,3.0,1.1465802296118308,0.0,0.14588906622671205,11.0,0.1061362348435026,11.0,0.4376202825107177,2.0,0.34081128868404903,7.0,0.566145285566014,0.0,0.42553836956359864,4.0,0.16782815925898362,16.0,0.417149048405373,2.0,0.3749823988171175,1.0,0.22690526389069557,3.0,1.3588764442680692,0.0,0.3341855344174627,2.0,1.2548396870653054,0.0,0.12600072078929286,1.0,0.12408367420406052,4.0,0.3598666760075107,2.0,0.33491993379203766,2.0
The Sutton Place Hotel,49.282958,-123.1242765,0.0515744362361175,54.0,0.04038455579403225,68.0,0.07262044658084778,86.0,0.059143048012752705,38.0,0.04013379385827364,55.0,0.09224592092160891,47.0,0.09580190153619544,27.0,0.3146801892493245,5.0,0.25868624713266136,10.0,0.30844304563552816,6.0,0.16243521966042856,5.0,0.5570334849220933,0.0,0.01586011893828084,8.0,0.34260282513220386,2.0,1.2899459593926346,0.0,0.08228133430861234,12.0,0.08257695790285464,10.0,0.40520570163047337,2.0,0.3790273164985777,7.0,0.545561795068203,0.0,0.4792274586260617,2.0,0.2178444667958234,10.0,0.5428107851063609,0.0,0.4979714722352125,1.0,0.08482885330698463,5.0,1.297920477733575,0.0,0.20949554079549088,3.0,1.2239384677627605,0.0,0.0341772649025888,1.0,0.2627787582717146,5.0,0.36927393046496204,2.0,0.21566862413978372,1.0
Radisson Hotel Vancouver Airport,49.1850533,-123.1355396,0.13414209900525811,3.0,0.17665716379037083,25.0,0.1456695463025776,1.0,0.3967237853816404,4.0,0.86005125387025,0.0,0.3958500632798979,8.0,0.16959380378749123,2.0,0.19426336011944534,1.0,0.07408626280706777,3.0,0.793561536182281,0.0,1.36006575476859,0.0,0.61630667535512,0.0,0.09933582258985675,3.0,2.013872344571635,0.0,0.14151501317087817,1.0,1.1166346825575986,0.0,1.7675832052773754,0.0,0.20655263794891413,1.0,0.16045661727710325,2.0,0.8612196788783797,0.0,1.4885468796849541,0.0,1.9496534648944286,0.0,2.0357890446411164,0.0,2.656663101721682,0.0,1.3856303655099251,0.0,9.081838815456793,0.0,0.1214380937001763,1.0,2.3796689988542647,0.0,2.5301223412742067,0.0,1.134986005549493,0.0,2.079607399107073,0.0,1.307277010914146,0.0
Hilton Vancouver Metrotown,49.2288848,-123.0043627,0.08579147595422626,27.0,0.003989176555968501,39.0,0.2331663481294032,6.0,0.042573196861592826,35.0,0.12974791933823063,1.0,0.03802531234802511,20.0,0.06922587098792544,6.0,0.05939434903438906,3.0,0.09183071283032979,7.0,0.6752316970735168,0.0,0.032508995296749346,3.0,0.18561813959886822,3.0,0.07257561244318743,3.0,0.06442743766467143,7.0,0.1963011492348153,1.0,5.427144235752968,0.0,0.6718515488912271,0.0,0.2098028247610619,3.0,0.021167610846598215,15.0,1.1978955744063355,0.0,0.3139018333862672,3.0,5.898027346732147,0.0,0.024268350140124142,5.0,0.859221430626344,0.0,0.0880313370291504,2.0,0.3084100133388215,6.0,0.1821348410241782,1.0,2.294865071816701,0.0,1.9536301643395542,0.0,0.046809414163524715,2.0,1.9989636676006604,0.0,0.17477178442959826,1.0
The Manor Guest House,49.2596016,-123.1122639,0.17649292860973845,35.0,0.2257940538112437,18.0,0.17029094776436682,18.0,0.3153452666856754,7.0,0.33035717784902047,1.0,0.1824872047304783,7.0,0.26792697029047036,8.0,0.6357114160769972,0.0,0.3980229024415154,4.0,0.345356699697273,2.0,0.40056348420887794,1.0,1.3330427787744787,0.0,0.5300700195125786,0.0,0.46605862181040847,1.0,0.8398373098268059,0.0,0.13976187461246986,6.0,0.4265007066988296,2.0,0.29763758240303484,1.0,0.6161450154581906,0.0,0.3437972353199003,2.0,0.7091615490526993,0.0,0.13969664545489055,13.0,0.7101251436377378,0.0,1.8070895297497356,0.0,0.797224708996741,0.0,2.315220440570605,0.0,0.511308210841848,0.0,1.0092700653787339,0.0,0.33463222301050266,1.0,0.7392012322338265,0.0,0.22684425693291957,1.0,1.8481134304878768,0.0
Hotel Belmont Vancouver,49.2789109,-123.122843,0.08047738217808931,69.0,0.05201539756428501,104.0,0.0346900250469746,147.0,0.043834278563613396,56.0,0.04307990142374106,64.0,0.037074163094436896,51.0,0.09222492564544722,29.0,0.098235872195308,5.0,0.22049113448414218,7.0,0.09693893583036778,4.0,0.16658010915208926,6.0,0.5462593243932936,0.0,0.1012746779108412,13.0,0.07193729273451169,9.0,1.1696863475917187,0.0,0.19198423843421378,12.0,0.021169775360738784,13.0,0.3425944956713718,3.0,0.021224154595727553,13.0,0.36638581056126046,2.0,0.04835865517676018,5.0,0.06728659161481254,14.0,0.08440620345299675,5.0,0.2515091774909223,2.0,0.17365482001494276,4.0,1.163181059276063,0.0,0.432381912251934,2.0,1.6285020583352854,0.0,0.37237313814429945,2.0,0.3137173376847695,2.0,0.20043843704877673,3.0,0.2298900257503332,4.0
Four Points by Sheraton Surrey,49.1921242,-122.7836177,1.0121015924296572,0.0,0.9031325666891481,0.0,1.3615734272605018,0.0,0.7780959216601684,0.0,0.8387030553521172,0.0,0.774827911190253,0.0,0.42819211883838537,1.0,1.1229342364760269,0.0,0.7881126800332885,0.0,1.3995396367068722,0.0,0.7344890815935375,0.0,1.3049570415213203,0.0,1.0877312076926187,0.0,1.2729362612580997,0.0,0.8349019250017669,0.0,21.71033748337641,0.0,2.1681565059491468,0.0,0.961586523755693,0.0,1.4652495924542406,0.0,2.3918758303364807,0.0,3.2621408346860505,0.0,8.484715512403318,0.0,0.7463096435958411,0.0,2.3881123627397747,0.0,1.3687344221660174,0.0,1.300061266396487,0.0,1.3946538115432228,0.0,4.1158383683133115,0.0,4.647033645882495,0.0,1.3859819089063394,0.0,5.346659969392637,0.0,4.457596167856664,0.0
Charming Family Hotel for You by Elevate Rooms,49.1478403,-123.1138983,2.500753672040932,0.0,1.1300351558068407,0.0,2.2864493630403704,0.0,1.059735564471634,0.0,2.8047789870261366,0.0,1.0177227296061597,0.0,0.7543500526225287,0.0,1.1680187696985105,0.0,1.0541441365513908,0.0,2.6696601297961986,0.0,0.9783097121446649,0.0,2.352530134566176,0.0,1.5497820783306824,0.0,2.045283100000948,0.0,1.6319833903041454,0.0,5.350496802693566,0.0,1.91280175703082,0.0,1.1577340419121196,0.0,1.1824208819365343,0.0,5.114470067938398,0.0,5.645508545541675,0.0,3.5597040068058274,0.0,1.1748239819535398,0.0,2.599435274056835,0.0,2.534298811290798,0.0,10.257846479315734,0.0,2.2687879306896,0.0,2.3348927898917675,0.0,2.139479310488955,0.0,2.2518781816479514,0.0,6.445496905600056,0.0,5.064109782639544,0.0
The Packing House,49.2837268,-123.1048204,0.2150720566860148,39.0,0.04175113170415852,46.0,0.22996075311022285,38.0,0.06596446397983886,25.0,0.047645326395242146,17.0,0.05705727085148306,29.0,0.030205944144667585,10.0,0.23940484729111697,5.0,0.2517675094018321,2.0,0.4360525818558091,1.0,0.1492338975378524,3.0,0.2518795549929528,3.0,0.40352926376062725,1.0,0.2404143582284563,1.0,1.550868476614545,0.0,0.1965112909679046,6.0,0.047241557068134266,16.0,0.2802670672311507,1.0,0.0665950665264074,11.0,1.0420051989463612,0.0,1.082559891327144,0.0,0.435666272743504,4.0,0.26408599355951934,2.0,0.24694422343467187,1.0,0.25285854031946225,2.0,0.42804040633190754,1.0,0.08337920226463769,2.0,0.4583983343907271,1.0,0.6101677492543275,0.0,0.7417772055350839,0.0,0.3880691160007371,1.0,0.7696103347483474,0.0
Blu Hotel,49.2781605,-123.1144591,0.17109907560435048,27.0,0.03285921116435171,46.0,0.05430930347867409,74.0,0.09298566309933427,25.0,0.04450757130421377,22.0,0.04309998164341974,25.0,0.08233733847953502,16.0,0.3480004914659194,1.0,0.34176082225924037,5.0,0.4713518198315485,1.0,0.06961522389527394,3.0,0.06450931634323784,5.0,0.2549054730343108,5.0,0.3532080269650691,4.0,1.7448402160873417,0.0,0.07554297622574858,11.0,0.15539459471809233,4.0,0.07208363457474924,2.0,0.19771472156312458,6.0,0.345095736863904,1.0,0.35977412979923545,3.0,0.04643500774724767,20.0,0.4832124324447483,2.0,0.24813526900901278,1.0,0.0980803407889088,2.0,0.5892502712026466,0.0,0.5206251375193603,0.0,1.0967235519443252,0.0,0.34988372163205445,3.0,0.22632311811825379,1.0,0.07633273598485937,5.0,0.3810973206431429,1.0
Vickie's Bed & Breakfast,49.1450075,-123.1274522,2.4734044958450276,0.0,0.9166897626789551,0.0,2.0465668206384153,0.0,0.7335493187403525,0.0,3.1298756392286,0.0,1.037280936485251,0.0,0.8287915280149969,0.0,0.7461837481632169,0.0,0.9400158308122821,0.0,2.336210423947006,0.0,0.9327286222962764,0.0,2.4260684975679667,0.0,1.5921547402907719,0.0,2.447297428271148,0.0,0.7261383719751208,0.0,5.525284872743212,0.0,0.9048506999621839,0.0,1.0269324671958824,0.0,1.2002328258151607,0.0,5.050719683766741,0.0,4.630090426749395,0.0,3.1978058708994856,0.0,1.117103332757705,0.0,3.327765707377666,0.0,2.8239292609197495,0.0,11.158692990023455,0.0,2.852429542732724,0.0,2.3500872187410082,0.0,2.016400515976779,0.0,2.883164879201388,0.0,6.568422217878583,0.0,5.4452667617613715,0.0
Blue Horizon Hotel,49.2864636,-123.1272556,0.1282898182020853,45.0,0.0367569557017469,62.0,0.1511183484192581,22.0,0.06812511954215518,11.0,0.03819169101209159,25.0,0.005149758843420209,27.0,0.044161721264392495,27.0,0.4221850581423064,1.0,0.0240849625705642,7.0,0.15335491047541625,4.0,0.0941811234899125,4.0,0.48909725912010793,1.0,0.14622627986643835,2.0,0.6949768737254061,0.0,1.113867417627568,0.0,0.06612820619992199,12.0,0.02770557877411177,1.0,0.05235948163222942,2.0,0.20211915344902517,1.0,0.9657563255152678,0.0,0.9117235493802711,0.0,0.03914411523988486,13.0,0.18636430139970475,1.0,0.43137380451911184,1.0,0.4162599389865361,2.0,1.634806581546607,0.0,0.038216891074609065,3.0,0.8107757022564567,0.0,0.431011946773217,2.0,0.1678383421009592,1.0,0.566375567572051,0.0,0.5645059598271487,0.0
Executive Airport Plaza Hotel Richmond,49.1704466,-123.1451494,0.12277187548853954,24.0,0.08825962311659566,14.0,0.5571011374407729,0.0,0.5413288783150533,0.0,1.8405592722200788,0.0,0.435364597503498,1.0,0.09598936104118996,4.0,0.6220648559436145,0.0,0.3630710374688188,2.0,0.10968351562335402,1.0,0.24146015432592902,2.0,0.3888244503136113,5.0,0.35188782139618596,2.0,0.9312631443756484,0.0,1.4900949056454789,0.0,2.8808798274407654,0.0,0.024825370211260335,1.0,0.4735742485891888,1.0,0.7679235665868673,0.0,2.0411503035568876,0.0,2.893838887345291,0.0,0.30259566394224985,1.0,0.8882731153149949,0.0,3.1355352197007824,0.0,0.6182845702554826,0.0,10.432667658416783,0.0,0.8643099514208341,0.0,0.7606503376637894,0.0,1.1325454904154382,0.0,0.6569185823781077,0.0,3.740097805300545,0.0,3.039174693952343,0.0
"The Westin Grand, Vancouver",49.2797863,-123.1169286,0.03823545065633436,36.0,0.03972398608752077,66.0,0.03037044897108086,105.0,0.03868652571492628,46.0,0.03238589409817028,42.0,0.05610954487729468,43.0,0.1341126925615681,23.0,0.09470792453523054,5.0,0.18235754142943827,7.0,0.2908712378143149,4.0,0.19138938375913933,5.0,0.19024645881724672,5.0,0.27481641311159427,6.0,0.12280071242490664,6.0,1.608592101279204,0.0,0.04821317679087116,14.0,0.10463961702480577,9.0,0.1973840512051453,3.0,0.20255798265528316,9.0,0.09455088760433819,1.0,0.12145209015232797,5.0,0.10624391555417821,17.0,0.4213686988751247,3.0,0.033396848558190764,1.0,0.05611952110935332,6.0,0.7272327971415193,0.0,0.2707859901232128,1.0,1.2356092552561924,0.0,0.3568567954121073,3.0,0.2599274811483118,2.0,0.041066181686785656,6.0,0.1902345502487612,2.0
Sheraton Vancouver Wall Centre Hotel,49.2805159,-123.1255733,0.12485506757608138,85.0,0.05612357326466643,79.0,0.025979909583028364,128.0,0.0476777469322687,55.0,0.06878729025059817,58.0,0.01735647895163905,36.0,0.09900705805878281,24.0,0.17825248404656585,4.0,0.04852705377265956,2.0,0.175823774465139,5.0,0.17560365226097163,6.0,0.42733940888931576,1.0,0.06469826347471064,11.0,0.05557562849472065,4.0,1.0591793288568547,0.0,0.058504232733832706,11.0,0.04808870199594176,11.0,0.35748188998445646,2.0,0.2184478473301869,11.0,0.5432141155051754,0.0,0.3103165235118191,4.0,0.08756711714798711,14.0,0.34817760281935,4.0,0.3613649920330329,2.0,0.22962149019109962,3.0,1.3539944247085485,0.0,0.4818575026566802,1.0,1.3670513337810293,0.0,0.25637418028265635,1.0,0.04711497978948061,4.0,0.33023853681995063,2.0,0.3260007574610575,4.0
Hampton Inn Vancouver Airport,49.1922149,-123.1274509,0.32790792985935113,1.0,0.16620419311213708,5.0,0.9647028678721093,0.0,0.13869505741442711,1.0,0.8236758530351909,0.0,0.17754007888396914,3.0,0.4303758206780718,1.0,0.8130209349859513,0.0,0.810201525703176,0.0,0.404527789557653,1.0,1.6883493831826242,0.0,0.45031621023647556,1.0,0.11002773375424332,1.0,2.057224661917152,0.0,0.6779263291657396,0.0,0.3726405773860453,1.0,1.3490625968876255,0.0,0.9490874686237306,0.0,1.1193902177733255,0.0,1.394540898459968,0.0,1.4446609857032005,0.0,2.936224225846635,0.0,2.6608880513023463,0.0,2.186448960514109,0.0,1.0629051760249077,0.0,8.244313796694936,0.0,1.064858087432195,0.0,2.2168715781890485,0.0,2.9389022862826875,0.0,1.0483280988392578,0.0,1.4729404277319496,0.0,0.3305176801405672,1.0
Arundel Mansion,49.2023102,-122.9112913,0.2209708931395879,3.0,0.06754474737590553,27.0,0.17472863862324217,1.0,0.1888073788855662,11.0,0.4150990614014531,1.0,0.07233894989260452,7.0,0.09144445748738426,8.0,0.2170617635535096,2.0,0.10798988406593192,4.0,0.48906432437790937,1.0,0.1895588194012148,3.0,0.21655541339167395,2.0,0.08342015459808882,8.0,0.9803615304527966,0.0,1.3124232228742998,0.0,12.743948575358685,0.0,0.2666677149372164,1.0,0.18838965279597017,2.0,0.10641311233779886,4.0,2.0671630896392497,0.0,0.2088787492486249,2.0,0.22508353350906896,3.0,0.021709642479264473,3.0,0.5442820258012284,0.0,1.222340544417098,0.0,3.0733028805794476,0.0,0.4553145295226048,1.0,2.9579734991102433,0.0,0.5129824696863294,0.0,1.3574175673668534,0.0,5.553221429213223,0.0,4.7929700818789325,0.0
Panda Pod Hotel,49.1631076,-123.1363364,0.7178649536566908,0.0,0.006999761062286912,15.0,0.069630961606676,1.0,0.1663563206359652,1.0,1.5951600634264598,0.0,0.3697097622476839,1.0,0.151928122081021,3.0,0.35383656882077674,1.0,0.06644656839587157,3.0,0.35187065727966577,2.0,0.37128508492037754,1.0,0.44021501032725663,6.0,0.7452903013453815,0.0,0.44736362336853086,3.0,0.8049174654879524,0.0,3.5281936614479315,0.0,1.0161398644866335,0.0,0.5624046636466771,0.0,1.0738616463848265,0.0,2.94007560797234,0.0,3.7787710531654244,0.0,1.2109067709275052,0.0,0.4260082514546058,2.0,2.6059543465231454,0.0,0.8710662235811917,0.0,10.333178270932468,0.0,1.026243067054394,0.0,0.39379994341264835,1.0,0.09790520113771106,1.0,1.5767106933361377,0.0,4.51568209658707,0.0,3.5464491851811384,0.0
Auberge Hotel Vancouver,49.2865686,-123.1152581,0.15604349278108726,38.0,0.08591445631991997,40.0,0.02700286170607478,62.0,0.1125013280754147,40.0,0.09637032688449056,36.0,0.007603197910359854,55.0,0.03940457033137998,28.0,0.38404885267919464,1.0,0.09426216840127095,15.0,0.4176964275385545,3.0,0.1915595749563706,3.0,0.2156057076460628,4.0,0.20635896047906493,2.0,0.39477050154573834,1.0,0.916825451000748,0.0,0.11602599334191674,6.0,0.051502134198591745,7.0,0.1895528595838359,2.0,0.21003821292932426,6.0,0.7422463596336081,0.0,0.773474134822992,0.0,0.3246873654380542,5.0,0.7969732236234257,0.0,0.7431931711932257,0.0,0.4070821895510837,2.0,0.9374726399017453,0.0,0.15605806788486892,1.0,1.2647360268279255,0.0,0.5165880485980393,0.0,0.3795710791811406,1.0,0.6822750537986889,0.0,0.1827600761794458,2.0
Trump International Hotel & Tower Vancouver,49.28676,-123.1240618,0.2132039117509329,15.0,0.04747990085800715,67.0,0.11071615190834203,28.0,0.11238527738415964,18.0,0.08713413712073072,25.0,0.10991971192672678,37.0,0.07059461953478804,25.0,0.3914672331869717,1.0,0.18569160284372038,14.0,0.24474212655629402,3.0,0.17728364385533993,4.0,0.26916460072425735,1.0,0.30997413278235875,2.0,0.6797922415840981,0.0,0.9661619436171872,0.0,0.0789555876751077,13.0,0.24953107358636673,2.0,0.17213624155538731,3.0,0.3204975862750104,3.0,0.8520832093899303,0.0,0.8164195990263686,0.0,0.15684280416089869,13.0,0.21393880857482714,1.0,0.6140205626477172,0.0,0.1901657862386351,2.0,1.4457706915868171,0.0,0.22188197906438184,3.0,0.9975451238011902,0.0,0.4076440134647475,2.0,0.2947774928383955,4.0,0.6622239500937056,0.0,0.44509969723031323,1.0
Exchange Hotel Vancouver,49.2856608,-123.1157723,0.12561295253053406,45.0,0.03363106545864274,48.0,0.03573664220595447,75.0,0.11054697150174311,42.0,0.042423419090178514,42.0,0.05111100229757988,65.0,0.031377766622544455,33.0,0.276912638085225,2.0,0.015837110523560627,17.0,0.37151196729333585,3.0,0.11070490031344063,4.0,0.13008704302425123,5.0,0.30125792237304655,2.0,0.2881702511562982,1.0,1.0078595269166393,0.0,0.07117572104514025,8.0,0.05814561322851275,8.0,0.1083626132069476,4.0,0.13717515302127856,6.0,0.6349626383124648,0.0,0.6659472100024516,0.0,0.32870988722693834,8.0,0.764858316463419,0.0,0.6388704108169104,0.0,0.3000749622432918,3.0,0.8893832478101503,0.0,0.2429447272689958,2.0,1.2529692241850776,0.0,0.4391535612821349,2.0,0.33032112706850303,2.0,0.5997927198763426,0.0,0.2751962518094544,4.0
Comfort Inn & Suites,49.1018172,-122.4899713,4.558427229356575,0.0,0.25268299475191836,1.0,5.8689445040193835,0.0,0.24292331328607744,3.0,4.554392052879744,0.0,0.17799855910469858,1.0,1.5093333506132933,0.0,0.7938759308393322,0.0,4.724693537182079,0.0,0.9522987063669985,0.0,4.842031268878041,0.0,4.787296145033024,0.0,9.20574681622865,0.0,5.341749913574522,0.0,0.20237343836143917,1.0,45.2570617024441,0.0,4.580920697285481,0.0,4.642562635796339,0.0,9.013042038331765,0.0,5.302896789381686,0.0,8.924547414451409,0.0,29.660141479624244,0.0,9.878564288725626,0.0,5.136164723156832,0.0,9.580260890783416,0.0,9.18753402504493,0.0,9.328536880359485,0.0,8.96437641293958,0.0,13.580446246091256,0.0,8.24396458378103,0.0,10.189940714927141,0.0,8.540158273018427,0.0
L' Hermitage,49.2805221,-123.1169671,0.09101650957402883,38.0,0.07349200579692325,67.0,0.03348379528295403,114.0,0.09408419111588048,55.0,0.08597233599961328,49.0,0.00601420230118491,52.0,0.11132701055767356,25.0,0.08033941269108089,5.0,0.1251514506846564,7.0,0.2427700341600322,4.0,0.19723762268421663,6.0,0.1985670515682336,5.0,0.3244755551027581,4.0,0.04099849345898462,4.0,1.5658551054518122,0.0,0.058614687042233354,11.0,0.02761828084955372,12.0,0.13288495882320653,3.0,0.20703201191241027,9.0,0.09182633255820799,1.0,0.1328091902940196,4.0,0.05844771446267022,17.0,0.4581201219165866,1.0,0.07241503417574073,1.0,0.05626351865148893,6.0,0.7303365351812422,0.0,0.2017376428494964,1.0,1.231731783999243,0.0,0.3383876730675835,3.0,0.2656597736594797,2.0,0.06964830325308136,6.0,0.1167208510525105,2.0
Sandman Hotel Vancouver City Centre,49.2788858,-123.1129606,0.048157156886343366,53.0,0.08177946025539906,48.0,0.16455214829812206,85.0,0.1979660574626518,44.0,0.039260741884540325,28.0,0.15446780543316413,31.0,0.1143942179476965,18.0,0.3968865791564548,4.0,0.31379678782978765,2.0,0.3881347246981129,2.0,0.18987113866844058,3.0,0.15374870246427427,6.0,0.13003220779993852,4.0,0.3651869267135013,3.0,1.7867353881281394,0.0,0.17012727044972972,9.0,0.09904360698909839,7.0,0.19345921873167315,2.0,0.08984539160597399,6.0,0.3988286715548949,1.0,0.4248699561979003,3.0,0.05750860705208801,19.0,0.5196352181443709,0.0,0.2840683256242392,1.0,0.19585613687178366,2.0,0.4596652841013524,1.0,0.5385731422582614,0.0,0.9701817114262052,0.0,0.3598820459411844,3.0,0.13481326763535018,1.0,0.08245529550815438,5.0,0.36242081526421394,1.0
