name,lat,lon,bench-closest,bench-near,restaurant-closest,restaurant-near,bicycle_parking-closest,bicycle_parking-near,fast_food-closest,fast_food-near,waste_basket-closest,waste_basket-near,cafe-closest,cafe-near,post_box-closest,post_box-near,toilets-closest,toilets-near,bank-closest,bank-near,drinking_water-closest,drinking_water-near,pharmacy-closest,pharmacy-near,parking-closest,parking-near,parking_entrance-closest,parking_entrance-near,dentist-closest,dentist-near,fuel-closest,fuel-near,bicycle_rental-closest,bicycle_rental-near,pub-closest,pub-near,post_office-closest,post_office-near,bar-closest,bar-near,recycling-closest,recycling-near,vending_machine-closest,vending_machine-near,car_sharing-closest,car_sharing-near,clinic-closest,clinic-near,place_of_worship-closest,place_of_worship-near,atm-closest,atm-near,waste_disposal-closest,waste_disposal-near,ice_cream-closest,ice_cream-near,library-closest,library-near,charging_station-closest,charging_station-near,fountain-closest,fountain-near,theatre-closest,theatre-near,car_rental-closest,car_rental-near,score
Auberge Hotel Vancouver,49.286568599999995,-123.1152581,0.156043492781087,38,0.08591445631992,40,0.027002861706075004,62,0.11250132807541499,40,0.096370326884491,36,0.00760319791036,55,0.03940457033138,28,0.38404885267919503,1,0.094262168401271,15,0.4176964275385539,3,0.191559574956371,3,0.21560570764606302,4,0.206358960479065,2,0.394770501545738,1,0.916825451000748,0,0.11602599334191699,6,0.05150213419859201,7,0.18955285958383603,2,0.21003821292932398,6,0.7422463596336079,0,0.7734741348229921,0,0.32468736543805393,5,0.7969732236234259,0,0.743193171193226,0,0.40708218955108394,2,0.937472639901745,0,0.156058067884869,1,1.26473602682793,0,0.516588048598039,0,0.37957107918114097,1,0.6822750537986889,0,0.182760076179446,2,4.2
Trump International Hotel & Tower Vancouver,49.28676,-123.1240618,0.213203911750933,15,0.04747990085800701,67,0.110716151908342,28,0.11238527738416002,18,0.08713413712073101,25,0.10991971192672699,37,0.07059461953478799,25,0.3914672331869721,1,0.18569160284372002,14,0.24474212655629396,3,0.17728364385533998,4,0.26916460072425696,1,0.309974132782359,2,0.679792241584098,0,0.966161943617187,0,0.078955587675108,13,0.249531073586367,2,0.172136241555387,3,0.32049758627501,3,0.8520832093899301,0,0.816419599026369,0,0.15684280416089902,13,0.21393880857482697,1,0.6140205626477171,0,0.190165786238635,2,1.4457706915868203,0,0.22188197906438198,3,0.99754512380119,0,0.407644013464747,2,0.294777492838395,4,0.662223950093706,0,0.44509969723031295,1,3.9
Exchange Hotel Vancouver,49.285660799999995,-123.1157723,0.12561295253053398,45,0.033631065458643,48,0.035736642205955,75,0.11054697150174302,42,0.042423419090179,42,0.05111100229758,65,0.031377766622544996,33,0.276912638085225,2,0.015837110523561,17,0.371511967293336,3,0.11070490031344099,4,0.130087043024251,5,0.301257922373047,2,0.288170251156298,1,1.00785952691664,0,0.07117572104514,8,0.058145613228513,8,0.10836261320694801,4,0.13717515302127903,6,0.6349626383124649,0,0.665947210002452,0,0.32870988722693795,8,0.7648583164634191,0,0.6388704108169101,0,0.300074962243292,3,0.8893832478101501,0,0.24294472726899602,2,1.25296922418508,0,0.439153561282135,2,0.330321127068503,2,0.599792719876343,0,0.27519625180945395,4,4.4
Comfort Inn & Suites,49.1018172,-122.4899713,4.55842722935657,0,0.252682994751918,1,5.86894450401938,0,0.242923313286077,3,4.55439205287974,0,0.17799855910469897,1,1.50933335061329,0,0.7938759308393321,0,4.72469353718208,0,0.952298706366998,0,4.84203126887804,0,4.78729614503302,0,9.20574681622865,0,5.34174991357452,0,0.202373438361439,1,45.257061702444105,0,4.580920697285481,0,4.64256263579634,0,9.01304203833177,0,5.30289678938169,0,8.924547414451409,0,29.6601414796242,0,9.87856428872563,0,5.13616472315683,0,9.58026089078342,0,9.187534025044929,0,9.328536880359481,0,8.964376412939579,0,13.580446246091302,0,8.24396458378103,0,10.1899407149271,0,8.54015827301843,0,3.7
L' Hermitage,49.2805221,-123.11696709999998,0.091016509574029,38,0.073492005796923,67,0.033483795282954004,114,0.094084191115881,55,0.085972335999613,49,0.006014202301185,52,0.11132701055767402,25,0.08033941269108098,5,0.125151450684656,7,0.24277003416003198,4,0.197237622684217,6,0.19856705156823395,5,0.324475555102758,4,0.040998493458985,4,1.5658551054518102,0,0.058614687042233,11,0.027618280849554,12,0.13288495882320697,3,0.20703201191241,9,0.09182633255820802,1,0.13280919029402,4,0.05844771446267,17,0.4581201219165871,1,0.07241503417574101,1,0.05626351865148901,6,0.7303365351812421,0,0.201737642849496,1,1.2317317839992399,0,0.338387673067583,3,0.26565977365948,2,0.069648303253081,6,0.11672085105251,2,4.6
Sandman Hotel Vancouver City Centre,49.2788858,-123.1129606,0.048157156886343,53,0.081779460255399,48,0.16455214829812198,85,0.197966057462652,44,0.039260741884540006,28,0.154467805433164,31,0.114394217947696,18,0.39688657915645503,4,0.31379678782978804,2,0.388134724698113,2,0.18987113866844102,3,0.15374870246427402,6,0.13003220779993901,4,0.36518692671350106,3,1.78673538812814,0,0.17012727044973,9,0.099043606989098,7,0.193459218731673,2,0.089845391605974,6,0.39882867155489504,1,0.4248699561979,3,0.057508607052088,19,0.5196352181443711,0,0.284068325624239,1,0.195856136871784,2,0.45966528410135205,1,0.538573142258261,0,0.9701817114262049,0,0.35988204594118395,3,0.13481326763535,1,0.082455295508154,5,0.362420815264214,1,3.6
YWCA Hotel / Residence,49.2783539,-123.11307450000001,0.10783846871357301,43,0.026768196332438998,39,0.147511146156653,75,0.18605796271487698,34,0.093777684078501,26,0.135771641539073,26,0.055715535975305,15,0.416212468608575,2,0.358829970447476,2,0.443122378515701,2,0.16917855060910097,3,0.144886729436828,6,0.15413682300622,4,0.398143680607543,4,1.84284226213687,0,0.12724411890534199,10,0.157830141403454,5,0.17221583967455403,2,0.148634527266738,4,0.416150661898655,1,0.43756332741803705,3,0.10352406829529799,19,0.562943953803677,0,0.306275212654507,1,0.14030115205949698,2,0.488314011719127,1,0.5713230596091821,0,0.994435260838537,0,0.419051631671939,3,0.19183512566122,1,0.029413443148794998,4,0.405429261504632,1,4.3
Georgian Court Hotel,49.2780805,-123.11365990000002,0.148059892757586,35,0.025685926351764997,40,0.11099518866323,73,0.15034877505152303,23,0.10220947383158802,23,0.09914738982289,24,0.029081778278582996,14,0.39816483746516795,1,0.36773821025421294,4,0.485613620719193,2,0.128257447116768,3,0.115416896140491,4,0.205872175015385,4,0.393105312749681,3,1.8008691430828798,0,0.07722305203456599,11,0.1818323280291,4,0.130735008675615,2,0.184066091878906,5,0.39638522098411894,1,0.413657157337341,3,0.080167578319895,20,0.533969544431324,0,0.293161193626551,1,0.093350754484653,2,0.539548796765117,0,0.564011326783198,0,1.04422823284572,0,0.39994481912758095,3,0.22201007312154603,1,0.022827165465506,4,0.41115025623564794,1,4.5
Hampton Inn & Suites by Hilton Vancouver-Downtown,49.277907,-123.11398700000001,0.17540320219271696,25,0.056096643695544006,41,0.09641145581608301,67,0.136263329949192,22,0.088102922264175,21,0.087390622496271,24,0.04412988105298099,16,0.39230595260133794,1,0.377997574673562,4,0.501773845559251,0,0.110483886715478,3,0.10845103848476,4,0.23602362810579103,4,0.39522674782768197,4,1.7746994571129098,0,0.049077326742916,12,0.15150645108571398,4,0.11232173712683,2,0.20916955477392601,5,0.38944953976254604,1,0.403935746225355,3,0.08212139600858201,19,0.505221918092623,0,0.29148222930232803,1,0.068155896420961,2,0.569252410058548,0,0.56381851264348,0,1.0729021159332701,0,0.371105754811604,3,0.24442702729786606,1,0.05340095568734099,4,0.419312077458194,1,4.4
Holiday Inn and Suites Downtown,49.27840820000001,-123.1258565,0.029709213232071,55,0.046190603394149,93,0.041019309255885004,128,0.024740881631206,52,0.078771827934066,49,0.07468914982077,42,0.051766113432061,28,0.225265420343161,2,0.19838819102588798,7,0.21776184029472698,4,0.080710222642882,7,0.44348228530727796,1,0.142304031900879,11,0.184526006704183,6,0.944443962916265,0,0.20374741356924203,8,0.08957725173323801,12,0.135760279778945,3,0.08328963551102701,16,0.32398266433720196,1,0.211864824325458,2,0.109791195620961,14,0.23346204942134696,6,0.17011229979243497,2,0.36071729670135605,2,1.3871342666489,0,0.415827550884799,1,1.5531000371631003,0,0.48616458580802,1,0.26631458065200997,2,0.4148449997852779,2,0.100061618971248,3,4.0
La Quinta Inn Vancouver Airport,49.177652200000004,-123.12710590000002,0.19887929574851199,7,0.030197593870326,50,0.904412919126283,0,0.139466113207749,6,0.748115661812935,0,0.120282758515826,6,0.545192334687169,0,0.551784972135361,0,0.295273570630206,3,1.1744061205961398,0,0.474929266469396,1,0.772718317023713,0,0.834003066674496,0,1.27270959725827,0,0.506291268000656,0,1.9102966218681598,0,1.52230432162173,0,0.442012593359388,1,0.249806788516459,1,1.84505758377657,0,2.51221177693342,0,1.82172212714257,0,1.30689510422424,0,2.01696032411575,0,1.02057765246027,0,8.89636867674868,0,0.770144903572122,0,1.84497475567299,0,1.8203458608279,0,1.22466426633855,0,2.9948262211756402,0,1.82522729654758,0,3.8
Carmana Plaza,49.2857066,-123.1248564,0.23951254461833302,36,0.012995898801008002,71,0.043033559127141,43,0.044971253375225,18,0.082416599369677,34,0.022275700430277,36,0.082712988729137,30,0.47318095844011,2,0.17430143173838702,12,0.240417352757113,4,0.113008069528781,4,0.388911425663935,1,0.320313154063521,3,0.631711072340796,0,1.09670328306407,0,0.06191989013903401,11,0.218781529767089,3,0.18431817639262602,3,0.332077567129695,2,0.787975131463948,0,0.741283077704729,0,0.154441894274479,11,0.277337546234717,1,0.6208913522549361,0,0.252122940459455,2,1.44150498147423,0,0.09929051241445401,3,1.00261523422677,0,0.342629760200411,1,0.26190837734639605,3,0.651946171436693,0,0.38046638419865997,1,4.4
WorldMark Vancouver - The Canadian,49.279751700000006,-123.1257409,0.049753674906701,81,0.039617926369541,73,0.024375627242427002,139,0.058148714084748004,54,0.055691566138818004,57,0.07456798202049,41,0.08530959374372199,28,0.165516787955216,3,0.057537275180135995,4,0.159961328166965,5,0.09805926756309499,6,0.413545879453378,1,0.033950726671646,12,0.037201549051613,4,1.00854486247133,0,0.118417099907149,11,0.07342318178926499,12,0.27289850076492,3,0.174902737825646,12,0.4630786933529121,1,0.266036380923524,4,0.038983818826027,13,0.30303613213944397,5,0.30885947916226597,2,0.26501681301076896,3,1.3661197752345702,0,0.551590697077645,0,1.43024792037301,0,0.34029935351447804,1,0.11874718823579598,3,0.34974574253156604,2,0.24263818925542102,4,4.5
Days Inn,49.192637,-123.12773130000001,0.286041766089763,1,0.12398442169838,5,0.9973711350225191,0,0.16837156080626403,1,0.845683423519617,0,0.195707582182146,3,0.385150214341529,1,0.843582219832889,0,0.854492248426452,0,0.3830793475099529,1,1.7392224644891399,0,0.411315682934371,1,0.16004460758552302,1,2.00842362004861,0,0.669038263016328,0,0.32505792208974393,1,1.29807530649297,0,0.984116832962022,0,1.14967933432716,0,1.38865040282356,0,1.41053452609748,0,2.96504096840173,0,2.6966053877677,0,2.2213108812938502,0,1.0215534727659201,0,8.24794909987623,0,1.02489827494827,0,2.1657164778065203,0,2.91631852627654,0,1.00766357549396,0,1.42209506934608,0,0.32424121612176193,1,3.5
Fairmont Vancouver Airport Hotel,49.1951945,-123.17528829999999,0.17840298324244896,1,0.215011449029718,5,2.74882990028338,0,0.131015152338517,15,0.389198624987671,3,0.09878813760593198,10,0.132259239591966,4,0.06642042603901,17,2.7755760668049003,0,0.09429093025806601,7,0.40343716984549893,1,2.00656881746302,0,0.233619490419855,8,0.41211537284061794,1,2.8339408290513597,0,3.21994002714208,0,0.483799753147782,1,0.39607176863632704,1,0.229481749694629,7,2.25003456879887,0,0.413135523122233,1,3.3822835395774598,0,2.8487162544086804,0,4.01140182533692,0,0.123330076195995,3,9.44225281730094,0,2.54881490488083,0,3.05370351570826,0,0.423627999832387,1,0.22878963550422002,1,2.9027656613464905,0,0.363976225233735,2,4.6
Loon Lake Lodge and Retreat Centre,49.303625200000006,-122.5881547,5.14503271076586,0,9.21668430753749,0,10.866264732172699,0,9.203315881343382,0,5.42978792617534,0,9.22122318606157,0,8.775831828428121,0,4.5201999355276605,0,9.601402545890052,0,6.93380237397954,0,9.23894004121467,0,2.1363561593204703,0,9.40218543630756,0,14.2636938209204,0,9.24505294111818,0,34.6646455916282,0,11.4201968067331,0,9.23215463989151,0,9.219353434321189,0,15.358818485650598,0,11.5572592780618,0,15.7089554993784,0,9.70646302553917,0,9.310524504924619,0,15.4623004613981,0,8.57822632419386,0,14.908799045347,0,9.3447477170752,0,9.29138051647125,0,12.197261084333501,0,15.1234068032632,0,15.295350985210499,0,4.5
Holiday Inn Express Vancouver-Metrotown (Burnaby),49.226589399999995,-123.004442,0.144957548175653,33,0.036177424247691,33,0.03455808334984299,7,0.026953265203881,37,0.22077970478816897,1,0.036871313714808,18,0.06697357473950499,5,0.17395524361333703,6,0.189197043231779,8,0.616290431099643,0,0.048983343298637,5,0.018416973290604,3,0.21220320552504998,5,0.055688727692772,10,0.42343800540483206,1,5.572494103766839,0,0.55489451814271,0,0.045792022831363,1,0.183751235404313,17,1.3064879359611001,0,0.174507666808291,6,6.051323917398831,0,0.06761039045667,4,1.0164854100024,0,0.30368703987351,6,0.152017095521019,17,0.362385528217493,1,2.54918267883809,0,2.20891132116004,0,0.295945849029777,2,1.83438634114423,0,0.362640480510932,1,4.1
Opus,49.27458,-123.122482,0.029029615512088,46,0.02269260534357,66,0.048649719906654,62,0.057763226717734005,26,0.018913358196805,27,0.007560153096112,26,0.081900913773382,16,0.202166230895078,3,0.101351069013236,9,0.222794335670638,4,0.30301556994908696,3,0.45801480836926506,1,0.33631773977055396,5,0.108923671050996,6,1.15003289697582,0,0.057194737543545,10,0.14369518528694597,6,0.16886418567925,3,0.108827111116373,12,0.174113430135552,1,0.40359160413788603,2,0.0810440387239,12,0.147659094877059,6,0.321310763260061,1,0.625366608562769,0,1.28669992539835,0,0.08227747926119701,2,1.70305085121111,0,0.364234358065677,1,0.22394094939829504,1,0.611232141215734,0,0.38485820617627003,3,4.6
HI Vancouver Central,49.2791033,-123.1236705,0.072646094077866,54,0.014453240379383999,102,0.07042836773598402,145,0.030535848320009,57,0.027654047447597998,61,0.061016332905655994,49,0.087193383467412,32,0.067758809260653,4,0.161492217456465,7,0.06199759970824201,4,0.10760051018712401,6,0.5722632548286201,0,0.086982673896722,13,0.133239581144669,8,1.11945226823524,0,0.186175769073975,12,0.019203943156306,13,0.303856436616331,2,0.009384933253787,15,0.37726270573208204,2,0.10184662827807801,5,0.11502465739186699,15,0.139609690286126,5,0.243262587847148,1,0.20195353243237696,4,1.2206340893843102,0,0.45257784187033295,2,1.57527123341716,0,0.39670772255072295,2,0.25596001497097,2,0.240307095395272,2,0.20483659014733102,4,3.9
Baker House,49.0269521,-122.2826389,0.803241435308334,0,0.8169638496562199,0,0.21263487895580604,1,0.8531180567224009,0,0.253038327828142,1,0.022921228821611,1,0.381924338591974,1,1.19354136871972,0,1.5751009162248,0,2.41805104445721,0,1.26557345578495,0,2.95234656529319,0,0.563446190384856,0,1.2064264687151498,0,4.0363435456216,0,62.4317933269878,0,1.38864358703975,0,1.4561350248185603,0,1.7764757768751,0,1.4539130311793402,0,2.30735554999167,0,46.6748305620104,0,1.2865778923776998,0,1.78545790069475,0,1.53529692180246,0,1.1484029809844098,0,2.51219157734362,0,0.18327313842099696,1,1.3070564961253102,0,4.32108697103027,0,2.3010086933888196,0,3.02738037852948,0,3.2
C&N Backpackers Central Station,49.2751432,-123.099635,0.05503912323816001,22,0.041792158046597,20,0.034070362429992,10,0.062249904027021,5,0.7163957192800219,0,0.23991937002245198,7,0.18328424011026698,4,0.189372485619202,4,0.4682598891211121,3,0.194558614162168,3,0.531816099280415,0,0.47605899115711503,1,0.763726011738728,0,0.5058374981108571,0,1.6406224938118001,0,0.12541711404548803,6,0.009100391224759,5,0.632789308258801,0,0.5126695291824461,0,1.18062850983428,0,0.228662362447875,3,0.107296592594377,6,0.9078392389960949,0,0.499428239553141,1,0.254891961240831,1,0.7657343167861178,0,0.596077540297511,0,0.658025156041454,0,1.2403394618368102,0,1.13705306719971,0,0.6688376465263299,0,0.22156416594892397,1,2.8
C&N Backpackers Hostel Vancouver,49.2763105,-123.1002416,0.191169757856414,15,0.036524639726870006,32,0.13611545258547803,5,0.17276668705281,5,0.612193919306489,0,0.223559910889829,10,0.31745054412721196,3,0.322759434266158,3,0.338605213580264,5,0.309382406079905,2,0.402206397003229,3,0.339015843839481,1,0.639518631633444,0,0.577725622443808,0,1.7687948345021298,0,0.20020421697443302,9,0.145526389025356,4,0.5062248328335539,0,0.37629333390215897,3,1.29363581208724,0,0.36123853818567603,3,0.17290852698015302,6,0.7789862936590379,0,0.37985608277045896,1,0.359770318499752,1,0.6439965930028759,0,0.476509035295641,1,0.527951292361553,0,1.12661271279055,0,1.04009061081134,0,0.549745190149946,0,0.35697311827321904,1,2.8
St Clair Hotel-Hostel,49.2826853,-123.11418799999998,0.106853968772675,61,0.026585399699642003,61,0.046563940050031005,125,0.029735608443152,60,0.09751726332309199,55,0.076003599956147,73,0.085604579788408,34,0.253136527924132,6,0.08295676021222599,11,0.047764966903229004,4,0.174862570907177,5,0.099987270641708,5,0.467195361441823,1,0.17687648350362198,3,1.3549927088298797,0,0.32061237790513597,10,0.130734274371981,16,0.18218525511528802,4,0.073114603103976,9,0.39960435207511896,1,0.43985574796395505,3,0.028248362245610004,17,0.520566926652704,0,0.349681162264694,1,0.187452449846353,5,0.599165641275663,0,0.34301760033362394,1,1.04451831215241,0,0.10657733324521601,2,0.29697410096644106,2,0.251317884671381,3,0.19893191914347,1,3.7
Pacific Spirit Hostel,49.2644708,-123.25830990000001,0.17889757247907698,48,0.255434071227762,3,0.18881704998756196,24,0.312920735121198,2,0.06414053695433701,6,0.314294059385817,3,0.083935035620987,2,0.153884274808975,2,0.901290732873632,0,2.01547217104186,0,1.11728744524495,0,0.293232400389068,1,1.10930673508961,0,1.9888361145177702,0,3.98259440893292,0,0.8110250853161429,0,0.44710457609625,1,0.5535222753278389,0,8.684513416397799,0,0.228394624323626,1,0.576284139480517,0,0.9723464949741079,0,2.0492451586042,0,3.40320034763461,0,0.3554988566820139,1,0.094285934285885,2,0.858738733419835,0,0.7524886837334399,0,2.6780706760898303,0,0.518035787003324,0,0.6583034547543629,0,8.391404514884531,0,3.8
Samesun Backpacker Hostels,49.2788526,-123.12302700000001,0.091576539367742,65,0.04491708974921,102,0.04894339938361401,146,0.031882744907532005,56,0.039380825416127,63,0.047852308573148,52,0.10495385676595301,29,0.09903416886491699,4,0.21448645265839397,7,0.096633112562393,4,0.15362011574465698,5,0.553748962462252,0,0.09268754037308699,13,0.085724475392824,9,1.15501355116319,0,0.19674901979146303,12,0.011325879072936,14,0.327772895159205,2,0.022884271703394,13,0.356912492220935,2,0.04923527847070901,5,0.081871876514773,14,0.08696908863901699,5,0.23874209812331895,2,0.186973848115421,4,1.1772031095305602,0,0.424928382836401,2,1.62554576246546,0,0.379016663948288,2,0.30496540860317795,2,0.21512005858433303,3,0.21550844739942301,4,4.2
Vancouver Backpacker Guesthouse,49.2200332,-122.9993061,0.36862588444132594,5,0.38922766281432397,4,0.45698159944072797,1,0.262561230636605,1,0.30303895129435,3,0.554045174765197,0,0.47563664964684005,1,0.6107221110424009,0,0.589779179601387,0,0.392943859062372,1,0.429824050392962,1,0.390815523753334,1,0.49640698940462397,1,0.570023004150311,0,1.23749815282909,0,6.31970028074754,0,0.585042512826798,0,0.8613709983070059,0,0.6208661450676519,0,1.59979173169388,0,0.618207389293755,0,5.79314201183558,0,0.413483459671999,1,0.728440659788223,0,0.5887929397832421,0,0.584461519189959,0,1.0630923682468398,0,2.9264615815071897,0,2.95851789878165,0,0.665761517169023,0,1.1405137775216299,0,1.07062083498365,0,3.3
Happy Day Inn,49.2270271,-122.9377581,1.02613778838104,0,0.428732569134882,1,1.66136232386535,0,0.428283328278413,1,0.10097956172614801,2,0.504646321415061,0,0.288756919610246,1,0.774174594727793,0,1.3705887770271499,0,1.84103424585302,0,0.631226624688818,0,1.05779425388843,0,0.980553211280932,0,0.30163098388282394,1,0.493728419287802,1,9.859896052596971,0,2.06285912232762,0,1.5534009611878898,0,1.58641448062321,0,1.33153624605789,0,3.5628917181253903,0,2.11656282634148,0,1.37239859138752,0,1.1349338258347,0,2.15176306418223,0,3.97544075494454,0,2.0192145401118,0,4.12043596133793,0,2.95849002077459,0,2.69884133250955,0,3.6081251922782798,0,2.6051371074206298,0,2.8
The Cambie Hostel,49.2831072,-123.10912979999999,0.11091067937299902,58,0.019269079123912,55,0.028220883990310003,77,0.010919700909312,56,0.069001642376287,38,0.024963938081863,50,0.090363274550437,21,0.09486822470391801,3,0.16525485144903798,2,0.158126994899887,2,0.126492966224172,4,0.311748782847689,5,0.362820417712059,2,0.087258255659406,3,1.43700092399943,0,0.16122484253575,6,0.011105697984488001,18,0.12435576056037399,2,0.034540400998149,15,0.7288559251597639,0,0.769814221270008,0,0.119301911251981,11,0.209074133074851,2,0.426777102341685,1,0.007639075429509001,2,0.368059410825937,1,0.17884325307815302,2,0.6999805043261011,0,0.291619326669515,2,0.457010145254521,1,0.332599743481731,3,0.540632779645985,0,3.6
Seymour Hostel,49.283974900000004,-123.1142178,0.066113520662576,71,0.017258588455076,50,0.030844640024082,106,0.019018581779993,43,0.039852256689514996,46,0.060892239311062,70,0.107432250283533,34,0.24436742772721398,5,0.060525203540513,14,0.178567674570309,4,0.10928855204586099,4,0.08186472240979,4,0.417872991268554,2,0.193226118903437,3,1.2149071301468202,0,0.24652465942015,9,0.009538010700265,14,0.111556354172759,5,0.088091808084003,9,0.50957648088657,0,0.547355961728743,0,0.17118931458198902,13,0.5715467396301321,0,0.47933833246913105,1,0.20931099805325798,4,0.680717330896348,0,0.402012267899501,2,1.08072370233335,0,0.22085685159426605,2,0.438721249586682,3,0.384492027123374,3,0.31640652853105894,3,3.5
Academy House Gastown,49.2815506,-123.10185759999999,0.318444527239451,19,0.09661627076756099,61,0.312986291416723,14,0.262272684004791,27,0.263827209621298,10,0.128559347384634,24,0.201971815071529,6,0.24066271700063002,3,0.056800317741847,7,0.597191519836772,0,0.21085363259018203,7,0.10935185708475,4,0.371907576339685,1,0.423459951564738,3,1.87420806574459,0,0.094542113569136,9,0.21621795319024698,14,0.193086367823435,2,0.08183209829587201,12,1.18850109722506,0,0.9549646829762259,0,0.5790288510624311,0,0.37526817335104706,2,0.133896040270044,3,0.41696717681160905,1,0.39961744285530104,1,0.264099961920728,3,0.14510752651979197,1,0.803665061310057,0,0.8513089641141641,0,0.257881998658043,3,0.944345738380967,0,3.8
American Backpackers Hostel,49.2827285,-123.11164450000001,0.08245690699953799,67,0.026622584792541,51,0.0056234693242309996,97,0.118643676626143,61,0.00873281264451,44,0.005658218930760999,56,0.03164393314731,27,0.10384257808908001,4,0.19949321245163898,6,0.151423123900237,2,0.271749086547327,5,0.253359861864167,6,0.41904622563538996,2,0.270392366875788,3,1.4021789037323702,0,0.304804679020942,7,0.051062863853279995,16,0.270428600439565,4,0.07417751970581402,12,0.5488288727455549,0,0.5899606914276129,0,0.079923573295246,14,0.344669930829397,2,0.47112920378328704,1,0.18185615949380105,4,0.448527713128772,1,0.36603719028315795,1,0.8644312051848051,0,0.10886674020751899,2,0.321244080130876,1,0.23602795480620298,4,0.35580356861474,1,3.4
Lake Errock Motel,49.219787,-122.0108396,11.081849407237401,0,14.7767121210425,0,13.9255759754863,0,16.0652650312135,0,13.351452431298302,0,21.460900520223202,0,20.2723855025499,0,13.4396467475263,0,23.3594089349092,0,17.1648384822055,0,22.0392963509378,0,23.7552508045053,0,24.7565974539156,0,24.4320318790766,0,0.016323015589452,1,76.6934059889791,0,10.937567275911801,0,5.53428323058509,0,23.7584339170004,0,8.303696849552692,0,16.059747780527598,0,57.6322032845267,0,26.7796465903468,0,26.3682572030372,0,11.171843424934199,0,13.923170050668901,0,27.7067133924626,0,23.247555552550896,0,8.51800836164845,0,28.162058915067398,0,13.9549717116536,0,28.334365933515897,0,3.7
Sundance Inn,49.089833299999995,-123.0411145,1.00173415071671,0,2.54935491321998,0,2.6880875659459003,0,2.70336054027403,0,2.5714122864249798,0,0.268455636624024,1,0.07723353169078098,7,1.5536160863381,0,2.8228196916303903,0,3.9031386397507797,0,1.80120295539851,0,5.19146572185242,0,6.02125654672034,0,1.78961608272583,0,0.348533020804409,1,13.362672692939999,0,2.27850743435223,0,3.09888216664347,0,0.078809780154213,1,7.5148829764417995,0,3.0193083958191003,0,11.888452768513,0,2.74002582131479,0,1.73826433496014,0,5.95909527874763,0,11.879601097504699,0,3.1668174691281004,0,3.0569701448238904,0,6.031362525671849,0,1.39402880669222,0,3.21746532652344,0,4.63181992671833,0,3.8
Linda Vista Motel,49.1208466,-122.8443478,0.8556337927223331,0,0.628424368510724,0,5.677001218005169,0,0.08879610957815699,2,1.63527877287912,0,1.3447239227705101,0,0.9274891858048241,0,2.11816660336374,0,1.38247760728093,0,4.37844820572999,0,1.25742117876003,0,2.11483142891875,0,3.4832837765286295,0,3.07867699152406,0,0.276871824148138,1,22.074174796491604,0,1.4912652884527902,0,1.2513378732038898,0,6.888714469208501,0,1.7668219280963302,0,3.67545399616436,0,10.4567865915623,0,3.2742641647128905,0,4.769157302334031,0,7.2619195564162,0,3.64836284261634,0,3.9106976798042403,0,1.10232057324122,0,7.171019628311019,0,6.636001699372571,0,1.6881367650459298,0,7.81840097511978,0,2.2
Canadian Inn,49.121317600000005,-122.8448415,0.910244892599069,0,0.574043557301438,0,5.7374020892962,0,0.128627632239467,2,1.58264987648868,0,1.28949296314581,0,0.9086439935869659,0,2.0847753000696,0,1.32962455484833,0,4.34905246206706,0,1.3138039435070301,0,2.17817052270281,0,3.42471826382913,0,3.11967120488936,0,0.31017219180774797,1,22.012112616230603,0,1.43804449982278,0,1.3076805179934199,0,6.82546369369262,0,1.70423412880042,0,3.7127892872165495,0,10.3935566869922,0,3.24415549429405,0,4.72707256658934,0,7.20848997509192,0,3.5966068896226098,0,3.8544093188072504,0,1.0631175542451001,0,7.11788101335721,0,6.590186855894361,0,1.7377484045155,0,7.765912624784059,0,2.5
Grandview Inn,49.041761,-122.7870011,1.30856640890081,0,0.46922269351882706,1,0.7940852700308471,0,0.518321200734153,0,1.33681987304179,0,0.697461395766248,0,0.46509969986829,2,1.01856365590517,0,0.52383090182493,0,2.68728080083623,0,0.7236040057932069,0,0.790951785111273,0,0.41097630854045897,2,7.172925159603209,0,0.553675505705162,0,30.2604683960411,0,1.5121625169001698,0,0.682774953907028,0,8.8711565471453,0,4.08075637175574,0,2.4551230785289504,0,20.181969856176398,0,7.921212040841559,0,0.6771317815482901,0,2.6415550858351002,0,12.6116252389489,0,0.54109476605938,0,1.28389252766968,0,5.87571306768667,0,4.43080176126085,0,1.6614235596608502,0,12.151669557088198,0,2.8
Westward Inn & Suites,49.1124568,-122.6775459,0.802075605589666,0,0.021947199770066,13,1.8109663005960699,0,0.200342809009504,16,0.933216933963406,0,0.096571599100538,3,0.257320444678342,2,1.4040623837283102,0,0.661532120357474,0,0.927283145960923,0,0.50735546708678,0,1.32276877984516,0,1.6454245586913099,0,0.369442934443159,1,0.82515711028861,0,32.4564191811467,0,1.63007133576902,0,0.290654496692211,1,0.6809398192637449,0,0.128482167062491,2,1.4605732674641299,0,19.9397871842328,0,0.502495360784088,0,1.83708764424458,0,1.7759534989201498,0,7.54441751307951,0,0.289656871034687,1,1.57301138038826,0,0.34641748953195306,2,1.5601969867348702,0,8.976136225973072,0,1.18577611401876,0,3.8
